Label,Year,Site,ARMS_number,DSC,Scaled,DSC_extra,Phyla,Class,Order,General_name,Specimen,MorphoID,L_mm,W_g,Notes
ARMS21M#195,2021,Anglaise,3,4380,Y,4381,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,33.183,0.587284319,
ARMS21M#484,2021,Coin,1,6262,Y,6263,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,30.97,0.490273323,
ARMS21M#558,2021,Coin,2,6634,Y,6636,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,34.146,0.632920031,
ARMS19S#001,2019,Coin,1,0353,Y,,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,31.981,0.533251701,motile even though S
ARMS19M#007,2019,Coin,2,0571,Y,,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,31.118,0.496425873,
ARMS22M#188,2022,Anglaise,1,8298,Y,8299,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,33.69,0.611047622,
ARMS22M#415,2022,Moresby,6,8888,Y,,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,36.932,0.777059401,
ARMS22M#106,2022,Coin,7,7834,Y,7841,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,30.63,0.476318109,
ARMS22M#135,2022,Coin,8,7916,Y,7918,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,36.12,0.733157837,
ARMS22M#172,2022,Coin,9,8107,Y,,Chordata,Actinopterygii,Blenniiformes,Fish,,ARMSMc#023,31.667,0.519664215,
ARMS21M#150,2021,Anglaise,2,3746,Y,3749,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#024,14.768,1.127702891,
ARMS19S#015,2019,Coin,1,0382,Y,,Mollusca,Gastropoda,Neogastropoda,Sea_snail,,ARMSMc#024,4.857,0.013719031,motile even though S
ARMS19S#016,2019,Coin,1,0382,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#024,4.919,0.014848099,motile even though S
ARMS19S#020,2019,Coin,1,0390,Y,,Mollusca,Gastropoda,Neogastropoda,Sea_snail,,ARMSMc#024,9.606,0.278595494,motile even though S
ARMS19S#021,2019,Coin,1,0392,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#024,9.15,0.234987763,motile even though S
ARMS19S#022,2019,Coin,1,0394,Y,,Mollusca,Gastropoda,Neogastropoda,Sea_snail,,ARMSMc#024,12.457,0.66026687,motile even though S
ARMS19S#023,2019,Coin,1,0396,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#024,13.078,0.77087571,motile even though S
ARMS19M#012,2019,Coin,2,0583,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#024,15.011,1.1860826,
ARMS19M#013,2019,Coin,2,0583,Y,,Mollusca,Gastropoda,Neogastropoda,Sea_snail,,ARMSMc#024,15.519,1.314151207,
ARMS19M#014,2019,Coin,2,0583,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#024,14.734,1.119681023,
ARMS22M#250,2022,Anglaise,2,IMG_0673,Y,IMG_0674,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#024,8.158,0.154879845,preserved 2.5 years
ARMS21M#364,2021,Moresby,2,5680,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#026,3.464,0.021785495,negative number
ARMS21M#448,2021,Moresby,3,6064,Y,6066,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#026,6.103,0.157837558,
ARMS21M#452,2021,Moresby,3,6080,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#026,5.623,0.11852714,eyes in eggs
ARMS21M#452,2021,Moresby,3,6080,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#026,3.66,0.026408721,
ARMS21M#452,2021,Moresby,3,6080,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#026,3.958,0.034722681,
ARMS21M#452,2021,Moresby,3,6080,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,4,ARMSMc#026,3.572,0.024254347,
ARMS21M#452,2021,Moresby,3,6080,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,5,ARMSMc#026,3.762,0.029072927,
ARMS21M#452,2021,Moresby,3,6080,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,6,ARMSMc#026,4.352,0.048385916,
ARMS21M#452,2021,Moresby,3,6080,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,7,ARMSMc#026,2.099,0.003779446,
ARMS19M#102,2019,Anglaise,4,1406,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#026,4.137,0.040530503,
ARMS19M#102,2019,Anglaise,4,1406,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#026,3.666,0.026560409,
ARMS19M#213,2019,Anglaise,6,1957,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#026,2.12,0.00391332,
ARMS19M#226,2019,Anglaise,6,1977,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#026,2.222,0.004612163,
ARMS19M#226,2019,Anglaise,6,1977,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#026,2.146,0.004083719,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#026,2.783,0.010133612,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#026,4.182,0.042093089,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#026,3.325,0.018878874,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,4,ARMSMc#026,3.458,0.021653837,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,5,ARMSMc#026,3.993,0.035808207,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,6,ARMSMc#026,3.143,0.015505785,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,7,ARMSMc#026,3.636,0.025808148,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,8,ARMSMc#026,3.928,0.033811108,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,9,ARMSMc#026,2.684,0.008928126,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,10,ARMSMc#026,3.979,0.035371132,
ARMS22M#193,2022,Anglaise,1,8314,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,11,ARMSMc#026,3.627,0.025585469,
ARMS22M#272,2022,Anglaise,2,IMG_0617,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#026,2.843,0.010918314,preserved 2.5 years
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#026,8.038,0.41344706,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#026,5.64,0.119784857,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#026,4.156,0.041185116,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,4,ARMSMc#026,4.427,0.051364842,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,5,ARMSMc#026,2.342,0.005543409,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,6,ARMSMc#026,4.304,0.046545442,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,7,ARMSMc#026,2.939,0.012262699,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,8,ARMSMc#026,4.117,0.039849499,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,9,ARMSMc#026,3.24,0.017244519,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,10,ARMSMc#026,2.756,0.009793991,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,11,ARMSMc#026,3.312,0.01862204,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,12,ARMSMc#026,4.664,0.061639701,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,13,ARMSMc#026,4.457,0.052592266,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,14,ARMSMc#026,4.583,0.057977034,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,15,ARMSMc#026,5.717,0.125601176,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,16,ARMSMc#026,2.494,0.006906651,
ARMS22M#444,2022,Moresby,6,8991,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,17,ARMSMc#026,3.224,0.016948586,
ARMS22M#410,2022,Court,12,8772,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#026,2.598,0.007967217,
ARMS21M#66,2021,Anglaise,1,3206,Y,3207,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,18.378,2.517585663,
ARMS21M#266,2021,Moresby,1,5024,Y,5025,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,15.408,1.449283239,
ARMS21M#317,2021,Moresby,2,5531,Y,5533,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,18.309,2.488053036,
ARMS19M#062,2019,Anglaise,4,1353,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,6.88,0.130394336,
ARMS19M#305,2019,Moresby,8,2478,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,18.091,2.396304261,
ARMS19M#301,2019,Moresby,8,2482,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,19.598,3.080081628,
ARMS19M#346,2019,Moresby,9,2747,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,10.521,0.446078723,
ARMS22M#259,2022,Anglaise,2,IMG_0592,Y,"IMG_0594, IMG_0595",Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,5.608,0.076380698,"preserved 2.5 years, nice close up"
ARMS22M#329,2022,Anglaise,3,IMG_0997,Y,IMG_0998,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,3.284,0.022706765,preserved 2.5 years
ARMS22M#6,2022,Moresby,4,7348,Y,7350,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,15.734,1.547357843,
ARMS22M#7,2022,Moresby,4,7352,Y,7353,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,17.766,2.263861116,
ARMS22M#59,2022,Moresby,5,7549,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#031,15.681,1.531110631,
ARMS22M#424,2022,Moresby,6,8933,Y,8934,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#031,18.233,2.455799405,
ARMS22M#424,2022,Moresby,6,8933,Y,8934,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#031,16.83,1.910567244,
ARMS21M#48,2021,Anglaise,1,3290,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#036,10.521,0.288935222,
ARMS21M#48,2021,Anglaise,1,3290,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#036,8.715,0.148275143,
ARMS21M#223,2021,Anglaise,3,4573,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#036,5.899,0.035080153,
ARMS21M#286,2021,Moresby,1,5111,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#036,5.683,0.03047035,
ARMS21M#427,2021,Moresby,3,6010,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#036,4.884,0.017218945,
ARMS21M#427,2021,Moresby,3,6010,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#036,7.331,0.079010952,
ARMS19M#049,2019,Moresby,3,1116,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#036,9.222,0.181517204,
ARMS19M#049,2019,Moresby,3,1116,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#036,6.579,0.052860919,
ARMS19M#049,2019,Moresby,3,1116,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#036,7.265,0.076418406,
ARMS19M#049,2019,Moresby,3,1116,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#036,7.356,0.080008631,
ARMS19M#049,2019,Moresby,3,1116,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#036,6.857,0.061683849,
ARMS19M#087,2019,Anglaise,4,1397,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#036,6.315,0.045340895,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#036,5.898,0.035057717,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#036,6.396,0.047561964,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#036,5.549,0.027842832,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#036,6.272,0.044192165,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#036,6.406,0.0478414,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#036,5.147,0.020962568,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,7,ARMSMc#036,5.516,0.027222205,
ARMS19M#159,2019,Anglaise,5,1695,Y,,Mollusca,Gastropoda,,Sea_snail,8,ARMSMc#036,6.615,0.053950136,
ARMS19M#220,2019,Anglaise,6,1965,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#036,5.758,0.03201772,
ARMS19M#220,2019,Anglaise,6,1965,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#036,7.064,0.068885929,
ARMS22M#226,2022,Anglaise,1,8404,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,,ARMSMc#036,3.273,0.004617338,figure out size of tiles for scale
ARMS22M#258,2022,Anglaise,2,IMG_0619,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#036,9.582,0.207963699,preserved 2.5 years
ARMS21M#148,2021,Anglaise,2,3744,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,8.722,0.0198494,
ARMS21M#230,2021,Anglaise,3,4598,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,7.037,0.0152999,
ARMS21M#510,2021,Coin,3,7113,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,11.753,0.0280331,
ARMS21M#359,2021,Moresby,2,5670,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,11.647,0.0277469,
ARMS21M#401,2021,Moresby,3,5946,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#042,6.283,0.0132641,
ARMS21M#401,2021,Moresby,3,5946,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#042,6.546,0.0139742,
ARMS19M#108,2019,Anglaise,4,1414,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,10.143,0.0236861,
ARMS19M#248,2019,Coin,7,2224,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,29.649,0.0763523,
ARMS19M#354,2019,Moresby,9,2756,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,,,unable to measure due to angle
ARMS22M#224,2022,Anglaise,1,"8402, 8426",Y,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,7.507,0.0165689,
ARMS22M#331,2022,Anglaise,3,IMG_0990,Y,IMG_0993,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,5.595,0.0114065,preserved 2.5 years
ARMS22M#362,2022,Court,11,8692,Y,8693,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#042,17.681,0.0440387,
ARMS21M#28,2021,Anglaise,1,2939,Y,2940,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#044,4.403,0.002609764,
ARMS21M#103,2021,Anglaise,1,3342,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#044,2.414,0.000368558,
ARMS21M#184,2021,Anglaise,2,3926,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#044,4.393,0.00259058,
ARMS21M#258,2021,Anglaise,3,4688,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#044,5.577,0.005417972,
ARMS21M#258,2021,Anglaise,3,4688,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#044,2.876,0.00060695,
ARMS21M#258,2021,Anglaise,3,4688,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#044,4.96,0.00380464,
ARMS21M#258,2021,Anglaise,3,4688,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#044,5.005,0.00391201,
ARMS21M#258,2021,Anglaise,3,4688,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#044,2.673,0.000481172,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#044,4.452,0.002704922,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#044,3.179,0.000856016,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#044,2.806,0.000559854,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#044,3.851,0.00167048,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#044,3.533,0.001240036,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#044,2.649,0.00046848,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,7,ARMSMc#044,3.948,0.001817882,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,8,ARMSMc#044,2.813,0.000564388,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,9,ARMSMc#044,5.065,0.00405769,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,10,ARMSMc#044,3.949,0.00181944,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,11,ARMSMc#044,2.481,0.000392544,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,12,ARMSMc#044,3.08,0.00076656,
ARMS21M#304,2021,Moresby,1,5201,N,5204,Arthropoda,Malacostraca,Decapoda,Shrimp,13,ARMSMc#044,3.638,0.001373218,
ARMS21M#311,2021,Moresby,1,5228,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#044,4.447,0.002695124,
ARMS21M#311,2021,Moresby,1,5228,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#044,4.358,0.002524066,
ARMS21M#311,2021,Moresby,1,5228,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#044,3.852,0.001671962,
ARMS21M#311,2021,Moresby,1,5228,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#044,3.666,0.001410222,
ARMS21M#311,2021,Moresby,1,5228,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#044,3.63,0.00136276,
ARMS21M#311,2021,Moresby,1,5228,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#044,3.765,0.00154609,
ARMS21M#375,2021,Moresby,2,5703,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#044,3.695,0.00144921,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#044,4.615,0.00303529,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#044,3.51,0.00121204,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#044,2.659,0.000473712,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#044,2.357,0.00035098,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#044,4.328,0.002467834,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#044,3.305,0.00098121,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,7,ARMSMc#044,4.498,0.002796002,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,8,ARMSMc#044,1.9,0.000304,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,9,ARMSMc#044,2.656,0.000472134,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,10,ARMSMc#044,2.05,0.000301,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,11,ARMSMc#044,2.11,0.00030484,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,12,ARMSMc#044,2.976,0.00068103,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,13,ARMSMc#044,3.036,0.000729318,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,14,ARMSMc#044,3.007,0.00070562,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,15,ARMSMc#044,2.318,0.00034045,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,16,ARMSMc#044,1.888,0.000305018,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,17,ARMSMc#044,2.633,0.000460276,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,18,ARMSMc#044,2.155,0.00030961,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,19,ARMSMc#044,2.875,0.00060625,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,20,ARMSMc#044,4.134,0.002121582,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,21,ARMSMc#044,4.677,0.003166532,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,22,ARMSMc#044,4.392,0.002588666,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,23,ARMSMc#044,3.246,0.000921006,
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,24,ARMSMc#044,,,unable to measure due to angle
ARMS21M#391,2021,Moresby,2,5734,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,25,ARMSMc#044,,,unable to measure due to angle
ARMS21M#457,2021,Moresby,3,6093,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#044,3.91,0.00175924,
ARMS21M#457,2021,Moresby,3,6093,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#044,4.95,0.003781,
ARMS21M#457,2021,Moresby,3,6093,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#044,4.47,0.00274036,
ARMS21M#457,2021,Moresby,3,6093,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#044,4.04,0.00196464,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#044,3.973,0.001857092,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#044,4.101,0.00206568,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#044,3.985,0.00187609,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#044,4.991,0.003878432,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#044,4.324,0.00246039,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#044,3.054,0.000744366,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,7,ARMSMc#044,3.827,0.001635172,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,8,ARMSMc#044,2.553,0.000422324,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,9,ARMSMc#044,3.155,0.00083361,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,10,ARMSMc#044,3.062,0.000751138,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,11,ARMSMc#044,3.608,0.001334266,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,12,ARMSMc#044,2.901,0.00062472,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,13,ARMSMc#044,4.294,0.002404974,
ARMS21M#458,2021,Moresby,3,6095,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,14,ARMSMc#044,3.318,0.00099485,
