Label,Year,Site,ARMS_number,DSC,Scaled,DSC_extra,Phyla,Class,Order,General_name,Abundance_in_image,MorphoID,Notes
ARMS19M#138,2019,Anglaise,5,1662,Y,1663,Echinodermata,Echinoidea,,Sea_urchin,1,ARMSMc#072,
ARMS19M#139,2019,Anglaise,5,1664,Y,,Mollusca,Bivalvia,Pectinida,Scallop,1,ARMSMc#102,
ARMS19M#140,2019,Anglaise,5,1665,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#192,
ARMS22M#12,2022,Moresby,4,7378,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#185,
ARMS19M#142,2019,Anglaise,5,1666,Y,1667,Arthropoda,Malacostraca,Decapoda,Hermit_crab,1,ARMSMc#011,
ARMS19M#143,2019,Anglaise,5,1670,Y,,Echinodermata,Echinoidea,,Sea_urchin,1,ARMSMc#074,
ARMS19M#144,2019,Anglaise,5,1671,Y,,Echinodermata,Echinoidea,,Sea_urchin,1,ARMSMc#074,
ARMS19M#092,2019,Anglaise,4,1404,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#191,
ARMS19M#146,2019,Anglaise,5,1673,Y,1674,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#207,decorator crab
ARMS19M#147,2019,Anglaise,5,1672,Y,,Annelida,,,???,1,,same as ARMS22M#219
ARMS19M#148,2019,Anglaise,5,1677,Y,,Mollusca,Gastropoda,Littorinimorpha,Sea_snail,1,ARMSMc#040,
ARMS19M#149,2019,Anglaise,5,1678,Y,1679,Mollusca,Gastropoda,Trochida,Stomatella_snail,1,ARMSMc#016,
ARMS19M#150,2019,Anglaise,5,1681,Y,,Mollusca,Gastropoda,Trochida,Stomatella_snail,1,ARMSMc#016,
ARMS19M#151,2019,Anglaise,5,1682,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#271,
ARMS19M#152,2019,Anglaise,5,1685,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#279,
ARMS19M#153,2019,Anglaise,5,1686,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#280,
ARMS19M#154,2019,Anglaise,5,1688,Y,,Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#216,
ARMS19M#155,2019,Anglaise,5,1690,Y,,Platyhelminthes,,,Flatworm,1,ARMSMc#022,
ARMS19M#344,2019,Moresby,9,2745,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#191,
ARMS22M#333,2022,Anglaise,3,IMG_0985,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#191,preserved 2.5 years
ARMS19M#158,2019,Anglaise,5,1693,Y,,Mollusca,Gastropoda,Littorinimorpha,Cowry,1,ARMSMc#159,
ARMS22M#350,2022,Court,10,8622,Y,,Mollusca,Gastropoda,,Sea_snail,8,ARMSMc#191,
ARMS21M#56,2021,Anglaise,1,3006,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#222,
ARMS19M#161,2019,Anglaise,5,1694,Y,,Mollusca,Gastropoda,Littorinimorpha,False_cowry,1,ARMSMc#153,
ARMS19M#162,2019,Anglaise,5,1697,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#035,
ARMS19M#163,2019,Anglaise,5,1720,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,42,ARMSMc#011,mix of morphospecies
ARMS19M#164,2019,Anglaise,5,1698,Y,,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#097,
ARMS19M#165,2019,Anglaise,5,1700,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#237,
ARMS19M#166,2019,Anglaise,5,1701,Y,,Arthropoda,Pycnogonida,Pantopoda,Sea_spider,1,ARMSMc#008,
ARMS19M#167,2019,Anglaise,5,1703,Y,,Mollusca,Gastropoda,Trochida,Turban_snail,1,ARMSMc#167,
ARMS19M#168,2019,Anglaise,5,1704,Y,,Mollusca,Gastropoda,Littorinimorpha,Sea_snail,1,ARMSMc#040,
ARMS19M#169,2019,Anglaise,5,1705,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#193,
ARMS21M#86,2021,Anglaise,1,3297,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#222,big
ARMS21M#106,2021,Anglaise,1,3347,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,4,ARMSMc#222,
ARMS21M#117,2021,Anglaise,1,3370,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#222,
ARMS21M#120,2021,Anglaise,1,3387,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#222,
ARMS21M#303,2021,Moresby,1,5211,Y,5214,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,5,ARMSMc#222,
ARMS21M#378,2021,Moresby,2,5709,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,5,ARMSMc#222,mix of morphospecies
ARMS21M#451,2021,Moresby,3,6077,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,6,ARMSMc#222,
ARMS19S#187,2019,Anglaise,6,1920,Y,1921,Echinodermata,Asteroidea,,Sea_star,1,ARMSMc#070,motile even though S
ARMS19S#188,2019,Anglaise,6,1922,Y,1923,Arthropoda,Malacostraca,Decapoda,Hermit_crab,1,ARMSMc#011,motile even though S
ARMS19S#189,2019,Anglaise,6,1927,Y,,Echinodermata,Asteroidea,,Sea_star,1,ARMSMc#071,motile even though S
ARMS19M#028,2019,Moresby,3,1119,Y,1120,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#222,
ARMS19M#234,2019,Moresby,8,2494,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#222," for ARMS8, Red sponges such as ARMS19S#199 often contained red Snapping_shrimps such as ARMS19M#323"
ARMS22M#281,2022,Anglaise,2,IMG_0572,Y,IMG_0575,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#222,preserved 2.5 years
ARMS19S#193,2019,Anglaise,6,1933,Y,1935,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#190,motile even though S
ARMS19M#201,2019,Anglaise,6,1936,Y,1937,Mollusca,Gastropoda,Trochida,Turban_snail,1,ARMSMc#151,
ARMS22M#326,2022,Anglaise,3,IMG_1016,Y,IMG_1017,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#222,preserved 2.5 years
ARMS19M#203,2019,Anglaise,6,1940,Y,1941,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#192,
ARMS19M#204,2019,Anglaise,6,1942,Y,,Mollusca,Bivalvia,Pectinida,Scallop,1,ARMSMc#102,
ARMS19M#205,2019,Anglaise,6,1944,Y,,Mollusca,,,???,1,,
ARMS19M#206,2019,Anglaise,6,1943,Y,,Mollusca,Bivalvia,Pectinida,Scallop,1,ARMSMc#101,
ARMS22M#338,2022,Anglaise,3,IMG_0972,Y,IMG_0973,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#222,"preserved 2.5 years, nice close up"
ARMS19M#208,2019,Anglaise,6,1947,Y,1948,Mollusca,Gastropoda,Trochida,Stomatella_snail,1,ARMSMc#016,
ARMS19M#209,2019,Anglaise,6,1950,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#035,
ARMS19M#210,2019,Anglaise,6,1951,Y,,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#027,
ARMS19M#211,2019,Anglaise,6,1952,Y,,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#087,
ARMS19M#212,2019,Anglaise,6,1954,Y,,Echinodermata,Echinoidea,,Sea_urchin,1,ARMSMc#074,
ARMS22M#341,2022,Anglaise,3,IMG_0966,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#222,preserved 2.5 years
ARMS22M#343,2022,Anglaise,3,IMG_0964,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#222,preserved 2.5 years
ARMS19M#215,2019,Anglaise,6,1962,Y,,Arthropoda,Pycnogonida,Pantopoda,Sea_spider,1,ARMSMc#008,
ARMS22M#51,2022,Moresby,4,7503,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#222,
ARMS19M#217,2019,Anglaise,6,1964,Y,,Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#216,
ARMS19M#218,2019,Anglaise,6,1987,Y,1985,Chordata,Actinopterygii,,Fish,1,ARMSMc#131,
ARMS21M#8,2021,Anglaise,1,2897,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#223,
ARMS21M#20,2021,Anglaise,1,2956,Y,2957,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#223,
ARMS19M#221,2019,Anglaise,6,1967,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,2,ARMSMc#011,
ARMS19M#222,2019,Anglaise,6,1969,Y,,Mollusca,Gastropoda,Littorinimorpha,Cowry,2,ARMSMc#004,
ARMS19M#223,2019,Anglaise,6,1970,Y,1971,Mollusca,Gastropoda,Trochida,Stomatella_snail,1,ARMSMc#166,
ARMS21M#118,2021,Anglaise,1,3379,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#223,
ARMS21M#216,2021,Anglaise,3,4533,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#223,
ARMS21M#248,2021,Anglaise,3,4654,Y,4653,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#223,
ARMS19M#320,2019,Moresby,8,2475,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#223,
ARMS22M#205,2022,Anglaise,1,8372,Y,8375,Arthropoda,Malacostraca,Decapoda,Squat_lobster,13,ARMSMc#223,
ARMS21M#7,2021,Anglaise,1,2881,Y,2889,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#231,2019,Anglaise,6,1981,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,18,ARMSMc#011,mix of morphospecies
ARMS19M#232,2019,Anglaise,6,1982,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,23,ARMSMc#043,mix of morphospecies?
ARMS19M#252,2019,Coin,7,2198,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#010,
ARMS21M#9,2021,Anglaise,1,2899,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#237,2019,Coin,7,2200,Y,,Mollusca,Polyplacophora,,Chiton,1,ARMSMc#121,
ARMS21M#36,2021,Anglaise,1,2971,Y,2972,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#250,2019,Coin,7,2204,Y,,Platyhelminthes,,,Flatworm,1,ARMSMc#114,
ARMS21M#63,2021,Anglaise,1,3013,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS21M#62,2021,Anglaise,1,3020,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#239,2019,Coin,7,2210,Y,,Arthropoda,Pycnogonida,Pantopoda,Sea_spider,1,ARMSMc#047,
ARMS19M#254,2019,Coin,7,2212,Y,,Chordata,Actinopterygii,Gobiiformes,Goby,1,ARMSMc#034,
ARMS19M#240,2019,Coin,7,2213,Y,2214,Chordata,Actinopterygii,Gobiiformes,Goby,1,ARMSMc#033,
ARMS19M#242,2019,Coin,7,2215,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#255,
ARMS21M#43,2021,Anglaise,1,3275,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,5,ARMSMc#224,
ARMS21M#105,2021,Anglaise,1,3353,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS21M#178,2021,Anglaise,2,3890,Y,3891,Arthropoda,Malacostraca,Decapoda,Squat_lobster,8,ARMSMc#224,
ARMS21M#212,2021,Anglaise,3,4520,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#246,2019,Coin,7,2222,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#010,
ARMS21M#252,2021,Anglaise,3,4663,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,9,ARMSMc#224,
ARMS19M#235,2019,Coin,7,2226,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#284,
ARMS19M#234,2019,Coin,7,2227,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#277,
ARMS19M#233,2019,Coin,7,2228,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#283,
ARMS21S#46,2021,Coin,3,7085,Y,7095,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,motile even though S
ARMS21M#293,2021,Moresby,1,5141,Y,"5146, 5147",Arthropoda,Malacostraca,Decapoda,Squat_lobster,14,ARMSMc#224,procedure pic
ARMS21M#350,2021,Moresby,2,5643,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,10,ARMSMc#224,
ARMS19M#258,2019,Coin,7,2234,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#207,
ARMS19M#251,2019,Coin,7,2236,Y,2240,Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#057,
ARMS19M#314,2019,Moresby,8,2447,Y,,Echinodermata,Ophiuroidea,,Brittlestar,3,ARMSMc#056,
ARMS19M#317,2019,Moresby,8,2448,Y,2451,Platyhelminthes,,,Flatworm,1,ARMSMc#114,
ARMS21M#374,2021,Moresby,2,5700,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#313,2019,Moresby,8,2454,Y,,Annelida,Polychaeta,,Bristleworm,1,ARMSMc#039,
ARMS21M#459,2021,Moresby,3,6098,Y,6096,Arthropoda,Malacostraca,Decapoda,Squat_lobster,13,ARMSMc#224,
ARMS19S#005,2019,Coin,1,0370,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,motile even though S
ARMS19M#037,2019,Moresby,3,1104,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,
ARMS19M#074,2019,Anglaise,4,1374,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,lost legs
ARMS19M#083,2019,Anglaise,4,1392,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,
ARMS19M#310,2019,Moresby,8,2469,Y,,Echinodermata,Holothuroidea,,Sea_cucumber,1,ARMSMc#077,
ARMS19M#319,2019,Moresby,8,2472,Y,,Echinodermata,Holothuroidea,,Sea_cucumber,1,ARMSMc#079,
ARMS19M#309,2019,Moresby,8,2474,Y,,Echinodermata,Holothuroidea,,Sea_cucumber,1,ARMSMc#079,
ARMS19M#085,2019,Anglaise,4,1394,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#302,2019,Moresby,8,2476,Y,,Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#215,good example of bigger crab
ARMS19M#114,2019,Anglaise,4,1422,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,4,ARMSMc#224,
ARMS19M#129,2019,Anglaise,5,1647,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,
ARMS19M#214,2019,Anglaise,6,1955,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,10,ARMSMc#224,varying sizes
ARMS19M#308,2019,Moresby,8,2483,Y,,Mollusca,Bivalvia,Pectinida,Scallop,1,ARMSMc#110,
ARMS19M#318,2019,Moresby,8,2462,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS19M#259,2019,Moresby,8,2485,Y,,Echinodermata,Holothuroidea,,Sea_cucumber,1,ARMSMc#080,
ARMS19M#261,2019,Moresby,8,2487,Y,,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#006,
ARMS19M#260,2019,Moresby,8,2488,Y,,Mollusca,Bivalvia,Pteriida,Pen_shell,1,ARMSMc#100,
ARMS19M#321,2019,Moresby,8,2489,Y,,Platyhelminthes,,,Flatworm,1,ARMSMc#022,
ARMS19M#322,2019,Moresby,8,2490,Y,,Platyhelminthes,,,Flatworm,1,ARMSMc#116,
ARMS19M#323,2019,Moresby,8,2492,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#237," for ARMS8, Red sponges such as ARMS19S#199 often contained red Snapping_shrimps such as ARMS19M#323"
ARMS19M#347,2019,Moresby,9,2748,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,
ARMS19M#432,2019,Moresby,9,2766,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,
ARMS22M#253,2022,Anglaise,2,IMG_0659,Y,IMG_0660,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,preserved 2.5 years
ARMS22M#273,2022,Anglaise,2,IMG_0534,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,preserved 2.5 years
ARMS19M#327,2019,Moresby,8,2499,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,9,ARMSMc#246,mix of snail and hermit
ARMS19M#328,2019,Moresby,8,2500,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,6,ARMSMc#246,
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,7,ARMSMc#224,preserved 2.5 years
ARMS22M#337,2022,Anglaise,3,IMG_0974,Y,IMG_0978,Arthropoda,Malacostraca,Decapoda,Squat_lobster,5,ARMSMc#224,"preserved 2.5 years, mix of morphospecies, nice close up"
ARMS22M#27,2022,Moresby,4,7423,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,
ARMS22M#28,2022,Moresby,4,7427,Y,7428,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,nice close up
ARMS22M#30,2022,Moresby,4,7437,Y,7438,Arthropoda,Malacostraca,Decapoda,Squat_lobster,4,ARMSMc#224,
ARMS22M#36,2022,Moresby,4,7465,Y,7467,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,
ARMS19M#335,2019,Moresby,8,2512,Y,2513,Chordata,Actinopterygii,Gobiiformes,Goby,1,ARMSMc#033,
ARMS19M#336,2019,Moresby,8,2514,Y,,Platyhelminthes,,,Flatworm,1,ARMSMc#116,
ARMS19M#337,2019,Moresby,8,2516,Y,,Echinodermata,Asteroidea,,Sea_star,1,ARMSMc#071,
ARMS19M#338,2019,Moresby,8,2519,Y,,Chordata,Actinopterygii,,Fish,1,ARMSMc#132,
ARMS19M#339,2019,Moresby,9,2732,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#280,
ARMS19M#340,2019,Moresby,9,2737,Y,2741,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#286,
ARMS19M#341,2019,Moresby,9,2742,Y,,Echinodermata,Asteroidea,,Sea_star,1,ARMSMc#071,
ARMS19M#342,2019,Moresby,9,2743,Y,,Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#217,
ARMS22M#37,2022,Moresby,4,7469,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,9,ARMSMc#224,
ARMS19M#345,2019,Moresby,9,2746,Y,,Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#216,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,17,ARMSMc#224,
ARMS22M#176,2022,Coin,9,8119,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,
ARMS19M#348,2019,Moresby,9,2749,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#271,
ARMS21M#46,2021,Anglaise,1,3285,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS21M#108,2021,Anglaise,1,3354,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS21M#109,2021,Anglaise,1,3359,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS21M#152,2021,Anglaise,2,3763,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS21M#228,2021,Anglaise,3,4595,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS21M#381,2021,Moresby,2,5714,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#226,
ARMS19M#355,2019,Moresby,9,2757,Y,,Chordata,Actinopterygii,Labriformes,Wrasse,1,ARMSMc#014,
ARMS19M#356,2019,Moresby,9,2758,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#286,
ARMS21M#418,2021,Moresby,3,5991,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS19M#358,2019,Moresby,9,2760,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#268,
ARMS19M#084,2019,Anglaise,4,1393,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS22M#147,2022,Coin,8,8006,Y,8007,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,
ARMS22M#153,2022,Coin,8,8019,Y,"8011, 8012",Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,figure out size of tiles for scale
ARMS21M#69,2021,Anglaise,1,3215,Y,3217,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,"big specimen, nice close up"
ARMS21M#71,2021,Anglaise,1,3220,Y,3221,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,nice close up
ARMS21M#245,2021,Anglaise,3,4648,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,
ARMS21M#246,2021,Anglaise,3,4649,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,
ARMS21S#48,2021,Coin,3,7102,Y,7104,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,motile even though S
ARMS19M#436,2019,Moresby,9,2770,Y,,Mollusca,Bivalvia,Pectinida,Scallop,1,ARMSMc#109,
ARMS19M#437,2019,Moresby,9,2771,Y,,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#037,
ARMS19M#438,2019,Moresby,9,2772,Y,,Mollusca,Bivalvia,,Mussel,1,ARMSMc#105,
ARMS19M#439,2019,Moresby,9,2773,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,1,ARMSMc#015,
ARMS21M#294,2021,Moresby,1,5149,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,
ARMS19M#245,2019,Coin,7,2205,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,
ARMS22M#189,2022,Anglaise,1,8301,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,
ARMS19M#443,2019,Moresby,9,2777,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#238,
ARMS22M#111,2022,Coin,7,7826,Y,7833,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,
ARMS19M#445,2019,Moresby,9,2779,Y,,Annelida,Polychaeta,Phyllodocida,Scaleworm,1,ARMSMc#049,
ARMS22M#143,2022,Coin,8,7998,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,
ARMS19M#447,2019,Moresby,9,2781,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,35,ARMSMc#011,mix of morphospecies?
ARMS21M#51,2021,Anglaise,1,2983,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,
ARMS21M#45,2021,Anglaise,1,3280,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,
ARMS19M#450,2019,Moresby,9,2784,Y,,Mollusca,Gastropoda,Littorinimorpha,Cowry,1,ARMSMc#154,
ARMS21M#88,2021,Anglaise,1,3301,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,
ARMS19M#452,2019,Moresby,9,2786,Y,,Mollusca,Bivalvia,Cardiida,Cockle,1,ARMSMc#038,
ARMS22M#180,2022,Anglaise,1,8251,Y,,Chordata,Actinopterygii,Anguilliformes,Moray_eel,1,ARMSMc#126,juvenile
ARMS22M#181,2022,Anglaise,1,8256,Y,8257,Chordata,Actinopterygii,Gobiiformes,Goby,1,ARMSMc#048,
ARMS22M#182,2022,Anglaise,1,8262,Y,"8265, 8269, 8270",Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#065,nice close up
ARMS21M#119,2021,Anglaise,1,3382,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,
ARMS22M#184,2022,Anglaise,1,8279,Y,"8281, 8283",Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#057,
ARMS22M#185,2022,Anglaise,1,8289,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#279,
ARMS22M#186.1,2022,Anglaise,1,8290,Y,8294,Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#063,same label
ARMS21M#183,2021,Anglaise,2,3921,Y,3918,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,
ARMS21M#308,2021,Moresby,1,5222,Y,,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#230,
ARMS21M#329,2021,Moresby,2,5577,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,7,ARMSMc#230,
ARMS21M#419,2021,Moresby,3,5994,Y,,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#230,
ARMS19M#027,2019,Moresby,3,1064,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,
ARMS19M#352,2019,Moresby,9,2754,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,
ARMS22M#194,2022,Anglaise,1,8316,Y,"8321, 8323",Mollusca,Gastropoda,Nudibranchia,Nudibranch,2,ARMSMc#092,nice close up
ARMS22M#195,2022,Anglaise,1,8328,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#270,
ARMS22M#196,2022,Anglaise,1,8331,Y,8336,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#290,
ARMS22M#197,2022,Anglaise,1,8338,Y,"8340, 8342",Mollusca,Gastropoda,Neogastropoda,Olive_snail,1,ARMSMc#163,nice close up
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,8,ARMSMc#230,
